,News Source,Tweet,Tweets Ago,Date,Compound,Positive,Neutral,Negative
530,@nytimes,President Trump nominated Judge Brett Kavanaugh for the Supreme Court. Here’s what happens next and what you can ex… https://t.co/9C8xFAkupT,35,Tue Jul 10 11:32:05 +0000 2018,0.5574,0.159,0.0,0.841
531,@nytimes,RT @nytimesphoto: Photos that show the routes of the Underground Railroad https://t.co/bQ8eUGErvd https://t.co/7iYhbLKEky,36,Tue Jul 10 11:17:04 +0000 2018,0.0,0.0,0.0,1.0
532,@nytimes,Will Kavanaugh Provide Cover for Trump? https://t.co/TcRBaAWomZ,37,Tue Jul 10 11:14:25 +0000 2018,0.0,0.0,0.0,1.0
533,@nytimes,Think about making a double batch of this hummus. It goes quickly. https://t.co/fLqYR7sL59,38,Tue Jul 10 11:02:02 +0000 2018,0.0,0.0,0.0,1.0
534,@nytimes,"Nearly 6 Months on the Job, the Subway Chief Is Set to Finally Meet the Mayor https://t.co/qxY0xhDhc1",39,Tue Jul 10 10:56:29 +0000 2018,0.0,0.0,0.0,1.0
535,@nytimes,‘No Poach’ Deals for Fast-Food Workers Face Scrutiny by States https://t.co/sSO1z0STlB,40,Tue Jul 10 10:43:56 +0000 2018,0.0,0.0,0.0,1.0
536,@nytimes,"In Opinion,

“President Trump’s contention, that women need access to formula because of malnutrition, defies both… https://t.co/lw62YnN7Us",41,Tue Jul 10 10:42:02 +0000 2018,0.0,0.0,0.0,1.0
537,@nytimes,"Critic’s Notebook: Onstage, the New Gay Agenda Involves Cake and Not Getting Fired https://t.co/QNAT3UinEd",42,Tue Jul 10 10:41:15 +0000 2018,0.4449,0.184,0.0,0.816
538,@nytimes,"Why Was a Citizenship Question Put on the Census? ‘Bad Faith,’ a Judge Suggests https://t.co/NlVIiH2QAF",43,Tue Jul 10 10:36:17 +0000 2018,0.0,0.0,0.0,1.0
539,@nytimes,NATO summit meetings were once ritualistic events. They've have become anxiety-producing confrontations where the m… https://t.co/nOytLFqJEA,44,Tue Jul 10 10:27:22 +0000 2018,-0.3612,0.0,0.143,0.857
540,@nytimes,"An algae bloom in Florida has grown rapidly and widely, alarming businesses and residents https://t.co/2DHKTXCKae",45,Tue Jul 10 10:10:59 +0000 2018,-0.128,0.0,0.097,0.903
541,@nytimes,"Forget what you know about press conferences. This is a World Cup press conference, amateur theater included. https://t.co/Bbu3tONHuw",46,Tue Jul 10 09:54:19 +0000 2018,-0.2263,0.0,0.106,0.894
542,@nytimes,RT @nytimesworld: Iranians are protesting the public shaming of a young woman for having posted a video of herself dancing on Instagram. In…,47,Tue Jul 10 09:38:02 +0000 2018,-0.4215,0.0,0.123,0.877
543,@nytimes,The Checkup: What Babies Know About Their Bodies and Themselves https://t.co/VBq8G3SqPO,48,Tue Jul 10 09:08:17 +0000 2018,0.0,0.0,0.0,1.0
544,@nytimes,9 new books recommended by critics and editors at The New York Times https://t.co/4qYgWnUA2R,49,Tue Jul 10 09:03:23 +0000 2018,-0.1027,0.12,0.147,0.733
545,@nytimes,Tech tools are far more efficient at keeping your plans organized and easily accessible https://t.co/AlIi7Hjk43,50,Tue Jul 10 08:45:54 +0000 2018,0.6697,0.297,0.0,0.703
546,@nytimes,"The man that brought you Ali G, Borat Sagdiyev and Bruno Gehard is returning to TV https://t.co/rvZD1FIfvJ",51,Tue Jul 10 08:28:40 +0000 2018,0.0,0.0,0.0,1.0
547,@nytimes,"Where Trump goes in Britain, protesters will follow. (And a 19-foot balloon may not be far behind.) https://t.co/buldqCwBL9",52,Tue Jul 10 08:11:02 +0000 2018,-0.2263,0.0,0.106,0.894
548,@nytimes,Starbucks to Stop Using Disposable Plastic Straws by 2020 https://t.co/TxgDTY6xll,53,Tue Jul 10 07:44:12 +0000 2018,-0.296,0.0,0.196,0.804
549,@nytimes,"“If you are waiting for the World Cup to make decisions, you’re not doing your work well enough,” one recruiter said https://t.co/CHsJLoHOJK",54,Tue Jul 10 07:42:35 +0000 2018,0.2732,0.091,0.0,0.909
550,@nytimes,"RT @nytimesworld: “The man started to scream,” says a witness to a paramilitary killing in Colombia. “The man went out, and—boom—all of a s…",55,Tue Jul 10 07:25:04 +0000 2018,-0.6597,0.0,0.18,0.82
551,@nytimes,"RT @nytimestheater: Will Broadway welcome an Australian musical invasion? “I’m no expert,"" says one composer, ""but I’ve certainly got the i…",56,Tue Jul 10 06:55:04 +0000 2018,0.5423,0.206,0.065,0.729
552,@nytimes,RT @natashanyt: 1/ A Facebook patent application describes a system that could match the faces of shoppers in stores with their social netw…,57,Tue Jul 10 06:35:09 +0000 2018,0.0,0.0,0.0,1.0
553,@nytimes,Another front to Facebook's privacy battles? Facial recognition technology. https://t.co/cpxDbYjeDB,58,Tue Jul 10 06:18:18 +0000 2018,-0.3818,0.0,0.224,0.776
554,@nytimes,RT @nytimesworld: President Erdogan was sworn in for a five-year term under a new Constitution that gives Turkey’s president sweeping execu…,59,Tue Jul 10 06:02:05 +0000 2018,0.0,0.0,0.0,1.0
555,@nytimes,Working as a flight attendant may increase the risk for cancer https://t.co/JYPU009iwR,60,Tue Jul 10 05:40:26 +0000 2018,-0.6369,0.137,0.387,0.476
556,@nytimes,"Liu Xia, Detained Widow of Nobel Peace Laureate, Leaves China https://t.co/xdxwxpsiys",61,Tue Jul 10 05:23:32 +0000 2018,0.2023,0.23,0.178,0.592
557,@nytimes,HBO has long favored quality over quantity. That may be changing. https://t.co/elazRrhEpa,62,Tue Jul 10 05:07:53 +0000 2018,0.4215,0.203,0.0,0.797
558,@nytimes,How a troubled Florida teenager went from the “Dr. Phil” show to signing a major-label record deal as a rapper https://t.co/IN2Qnz3xLW,63,Tue Jul 10 04:51:05 +0000 2018,-0.4588,0.0,0.15,0.85
559,@nytimes,A white manager of a Memphis apartment complex was fired after she called the police on a black man wearing socks i… https://t.co/O7FPF6v4g0,64,Tue Jul 10 04:34:50 +0000 2018,-0.5574,0.0,0.159,0.841
560,@nytimes,"RT @nytopinion: President Trump’s contention that women need access to formula because of malnutrition, defies both science and common sens…",65,Tue Jul 10 04:18:01 +0000 2018,0.0,0.0,0.0,1.0
561,@nytimes,Erdogan Begins New Term and Names His Son-in-Law Finance Minister https://t.co/owqR0T4IeE,66,Tue Jul 10 03:55:48 +0000 2018,0.0,0.0,0.0,1.0
562,@nytimes,RT @NYTNational: A Texas man said he was acting in self-defense when he fatally shot a teenager. The police said cellphone videos cast doub…,67,Tue Jul 10 03:47:04 +0000 2018,-0.6369,0.0,0.167,0.833
563,@nytimes,"To rescue the boys in the Thai cave, divers have to navigate flooded passages, with some openings as small as 3 fee… https://t.co/Jm0h4dFmc3",68,Tue Jul 10 03:32:01 +0000 2018,0.5106,0.136,0.0,0.864
564,@nytimes,"RT @nytpolitics: After weeks of solo travel around the United States, Melania Trump plans to revive her child-focused project “Be Best” as…",69,Tue Jul 10 03:17:03 +0000 2018,0.6369,0.206,0.0,0.794
565,@nytimes,"Global health experts say breast milk is especially important for babies in poor countries, where unsafe water supp… https://t.co/VEDzjHTl7i",70,Tue Jul 10 03:02:02 +0000 2018,-0.2516,0.094,0.14,0.766
566,@nytimes,"New York City will inspect all public housing where lead paint may have been used, the mayor said. It could take 2… https://t.co/yqAodQxFWu",71,Tue Jul 10 02:47:05 +0000 2018,0.0,0.0,0.0,1.0
567,@nytimes,Video and partial transcript: President Trump announces Brett Kavanaugh as Supreme Court nominee https://t.co/vPICmZO6O1,72,Tue Jul 10 02:32:06 +0000 2018,0.5574,0.217,0.0,0.783
568,@nytimes,"RT @jdavidgoodman: NEW: Mayor @BilldeBlasio says New York City will vastly expand its testing for lead in public housing to reach 130,000 a…",73,Tue Jul 10 02:23:03 +0000 2018,0.34,0.139,0.0,0.861
569,@nytimes,RT @nytopinion: There’s So Much You Don’t Know About Brett Kavanaugh https://t.co/mzmJBVQL0k https://t.co/QmRMpKds3Q,74,Tue Jul 10 02:17:05 +0000 2018,0.0,0.0,0.0,1.0
570,@nytimes,President Trump nominated Judge Brett Kavanaugh for the Supreme Court. Here’s what happens next and what you can ex… https://t.co/K3OHnzqdA1,75,Tue Jul 10 02:02:05 +0000 2018,0.5574,0.159,0.0,0.841
571,@nytimes,"RT @hillhulse: Sen Schumer: ""I will oppose Judge Kavanaugh’s nomination with everything I have, and I hope a bipartisan majority will do th…",76,Tue Jul 10 01:51:04 +0000 2018,0.4404,0.132,0.0,0.868
572,@nytimes,"Breaking News: Migrant families cannot be held in long-term detention, a federal judge ruled, delivering a signific… https://t.co/rjNnnK2o6j",77,Tue Jul 10 01:40:12 +0000 2018,-0.3612,0.0,0.143,0.857
573,@nytimes,"RT @adamliptak: My profile of Judge Brett Kavanaugh, President Trump’s Supreme Court pick

https://t.co/WRNSd83mL1",78,Tue Jul 10 01:37:05 +0000 2018,0.5574,0.217,0.0,0.783
574,@nytimes,"RT @nytgraphics: In choosing Brett M. Kavanaugh, President Trump opted for a Washington insider who, according to at least one measure, may…",79,Tue Jul 10 01:27:06 +0000 2018,0.0,0.0,0.0,1.0
575,@nytimes,Watch Judge Brett Kavanaugh speak live: https://t.co/EDWxIDIFKZ,80,Tue Jul 10 01:15:00 +0000 2018,0.0,0.0,0.0,1.0
576,@nytimes,Breaking News: President Trump has selected Brett Kavanaugh for the Supreme Court. His confirmation would cement a… https://t.co/L00RPJM6YY,81,Tue Jul 10 01:04:31 +0000 2018,0.5574,0.175,0.0,0.825
577,@nytimes,"RT @nytpolitics: In a few minutes, President Trump will announce his Supreme Court nominee. We will have live video coverage. Tune in here:…",82,Tue Jul 10 00:55:21 +0000 2018,0.5574,0.146,0.0,0.854
578,@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/T2FLo7N66x,83,Tue Jul 10 00:47:04 +0000 2018,0.0,0.0,0.0,1.0
579,@nytimes,"Migrants have been found in duffel bags, toolboxes and washing machines, as smugglers go to ever greater lengths to… https://t.co/L6IXA7d1dS",84,Tue Jul 10 00:32:06 +0000 2018,0.0258,0.109,0.105,0.786
580,@nytimes,"RT @nytopinion: Bill Shine was too tainted by sexual harassment scandal to keep working at Fox News. Now he works in the White House, write…",85,Tue Jul 10 00:17:05 +0000 2018,-0.7506,0.0,0.218,0.782
581,@nytimes,"The former driver for Donald Trump accused him and the Trump Organization of failing to pay him more than 3,000 hou… https://t.co/A2as0UVeh3",86,Tue Jul 10 00:02:06 +0000 2018,-0.7096,0.0,0.266,0.734
582,@nytimes,"To celebrate 50 years of the Man Booker Prize, the public voted on the best book that ever won it https://t.co/bNbsI2Ukel",87,Mon Jul 09 23:47:04 +0000 2018,0.9423,0.467,0.0,0.533
583,@nytimes,The internet has made finding other people with your health problem easier. “You can get a much better sense of wha… https://t.co/SoAAgGrdAJ,88,Mon Jul 09 23:32:06 +0000 2018,0.4588,0.216,0.102,0.682
584,@nytimes,RT @kevinmdraper: Michele Roberts has read your cap smoothing arguments and thinks they’re bogus: https://t.co/kyOYQPuRR4 https://t.co/MueQ…,89,Mon Jul 09 23:17:04 +0000 2018,-0.4019,0.0,0.153,0.847
585,@nytimes,McKinsey has ended a lucrative consulting contract with ICE. A Times report about the firm’s work prompted question… https://t.co/Kr7lFlGw0O,90,Mon Jul 09 23:02:02 +0000 2018,0.0,0.0,0.0,1.0
586,@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/V9LSLRb4P6,91,Mon Jul 09 22:47:03 +0000 2018,0.0,0.0,0.0,1.0
587,@nytimes,"Starbucks will stop using disposable plastic straws by 2020, eliminating more than one billion straws a year, the r… https://t.co/pN2Oiij9OA",92,Mon Jul 09 22:32:05 +0000 2018,-0.296,0.0,0.109,0.891
588,@nytimes,"RT @SamSifton: Please welcome @alisoneroman to the dance floor. Her new column @nytimes is like a modern version of Pierre Franey's ""60 Min…",93,Mon Jul 09 22:17:08 +0000 2018,0.7783,0.291,0.0,0.709
589,@nytimes,A utility company cut off power to the home of a woman who used an oxygen tank to breathe. She died 6 hours later. https://t.co/GcsXiNmbYy,94,Mon Jul 09 22:02:03 +0000 2018,-0.6908,0.0,0.222,0.778
590,@nytimes,Here's what to watch for ahead of Trump's Supreme Court nominee announcement https://t.co/UJHUps8IGV,95,Mon Jul 09 21:46:06 +0000 2018,0.5574,0.231,0.0,0.769
591,@nytimes,"RT @readercenter: We invited readers to share their own stories of abortion. More than 1,300 responded from over 30 countries around the wo…",96,Mon Jul 09 21:31:07 +0000 2018,0.296,0.091,0.0,0.909
592,@nytimes,Uber’s recent investment in motorized scooter company Lime is its latest move to become a destination for all thing… https://t.co/VKVhVdUose,97,Mon Jul 09 21:16:01 +0000 2018,0.0,0.0,0.0,1.0
593,@nytimes,"In Opinion,

“President Trump’s contention, that women need access to formula because of malnutrition, defies both… https://t.co/isBch2OTlR",98,Mon Jul 09 21:01:07 +0000 2018,0.0,0.0,0.0,1.0
594,@nytimes,Fact check: Trump repeated his criticism that other NATO countries spend less than their fair share of the cost of… https://t.co/k0ZKQquAqC,99,Mon Jul 09 20:46:04 +0000 2018,0.0865,0.169,0.115,0.716
595,@nytimes,RT @tmagazine: T’s Best Photographs From Couture Week https://t.co/AlVZAvRn0Q https://t.co/wMqpWFuUss,100,Mon Jul 09 20:31:05 +0000 2018,0.6369,0.318,0.0,0.682
596,@nytimes,Think about making a double batch of this hummus. It goes quickly. https://t.co/RiaxpLPRhZ,101,Mon Jul 09 20:16:02 +0000 2018,0.0,0.0,0.0,1.0
597,@nytimes,"Washington is known more for power politics than humanitarian works, but one refugee turned St. Regis Hotel bartend… https://t.co/vzNybmQUan",102,Mon Jul 09 20:01:04 +0000 2018,0.0,0.0,0.0,1.0
598,@nytimes,RT @nkulish: The Costs Human Smuggling: How desperate must you be to pay someone thousands of dollars to lock you in a compartment like thi…,103,Mon Jul 09 19:49:41 +0000 2018,-0.5106,0.085,0.232,0.683
599,@nytimes,"A harmful algae bloom has covered 90 percent of Lake Okeechobee, Florida's largest freshwater lake https://t.co/WekTDVQ0O2",104,Mon Jul 09 19:31:04 +0000 2018,0.0,0.0,0.0,1.0
